time,CH4_ppm
04:07:55,5
04:08:00,5
04:08:05,5
04:08:10,5
04:08:15,5
04:08:20,5
04:08:25,5
04:08:30,5
04:08:35,5
04:08:40,5
04:08:45,5
04:08:50,5
04:08:55,5
04:09:00,5
04:09:05,5
04:09:10,5
04:09:15,4
04:09:20,4
04:09:25,4
04:09:30,4
04:09:35,4
04:09:40,4
04:09:45,5
04:09:50,4
04:09:55,4
04:10:00,4
04:10:05,4
04:10:10,4
04:10:15,4
04:10:20,4
04:10:25,4
04:10:30,4
04:10:35,4
04:10:40,4
04:10:45,4
04:10:50,4
04:10:55,4
04:11:00,4
04:11:05,4
04:11:10,4
04:11:15,4
04:11:20,4
04:11:25,4
04:11:30,4
04:11:35,4
04:11:40,4
04:11:45,4
04:11:50,4
04:11:55,4
04:12:00,4
04:12:05,4
04:12:10,4
04:12:15,4
04:12:20,4
04:12:25,4
04:12:30,4
04:12:35,4
04:12:40,4
04:12:45,4
04:12:50,4
04:12:55,4
04:13:00,4
04:13:05,4
04:13:10,4
04:13:15,4
04:13:20,4
04:13:25,4
04:13:30,4
04:13:35,4
04:13:40,4
04:13:45,4
04:13:50,4
04:13:55,4
04:14:00,4
04:14:05,4
04:14:10,4
04:14:15,4
04:14:20,4
04:14:25,4
04:14:30,4
04:14:35,4
04:14:40,4
04:14:45,4
04:14:50,4
04:14:55,4
04:15:00,4
04:15:05,4
04:15:10,4
04:15:15,4
04:15:20,4
04:15:25,4
04:15:30,4
04:15:35,4
04:15:40,4
04:15:45,4
04:15:50,4
04:15:55,4
04:16:00,4
04:16:05,4
04:16:10,4
04:16:15,4
04:16:20,4
04:16:25,4
04:16:30,4
04:16:35,4
04:16:40,4
04:16:45,4
04:16:50,4
04:16:55,4
04:17:00,4
04:17:05,4
04:17:10,4
04:17:15,4
04:17:20,4
04:17:25,4
04:17:30,4
04:17:35,4
04:17:40,4
04:17:45,4
04:17:50,4
04:17:55,4
04:18:00,4
04:18:05,4
04:18:10,4
04:18:15,4
04:18:20,4
04:18:25,4
04:18:30,4
04:18:35,4
04:18:40,4
04:18:45,4
04:18:50,4
04:18:55,4
04:19:00,4
04:19:05,4
04:19:10,4
04:19:15,4
04:19:20,4
04:19:25,4
04:19:30,4
04:19:35,4
04:19:40,4
04:19:45,4
04:19:50,4
04:19:55,4
04:20:00,4
04:20:05,4
04:20:10,4
04:20:15,4
04:20:20,4
04:20:25,4
04:20:30,4
04:20:35,4
04:20:40,4
04:20:45,4
04:20:50,4
04:20:55,4
04:21:00,4
04:21:05,4
04:21:10,4
04:21:15,4
04:21:20,4
04:21:25,4
04:21:30,4
04:21:35,4
04:21:40,4
04:21:45,4
04:21:50,4
04:21:55,4
04:22:00,4
04:22:05,4
04:22:10,4
04:22:15,4
04:22:20,4
04:22:25,4
04:22:30,4
04:22:35,4
04:22:40,4
04:22:45,4
04:22:50,3
04:22:55,3
04:23:00,3
04:23:05,4
04:23:10,4
04:23:15,4
04:23:20,4
04:23:25,4
04:23:30,4
04:23:35,4
04:23:40,4
04:23:45,4
04:23:50,4
04:23:55,4
04:24:00,4
04:24:05,4
04:24:10,4
04:24:15,4
04:24:20,4
04:24:25,4
04:24:30,4
04:24:35,4
04:24:40,4
04:24:45,4
04:24:50,4
04:24:55,4
04:25:00,4
04:25:05,4
04:25:10,4
04:25:15,4
04:25:20,4
04:25:25,4
04:25:30,4
04:25:35,4
04:25:40,4
04:25:45,4
04:25:50,4
04:25:55,4
04:26:00,4
04:26:05,4
04:26:10,4
04:26:15,4
04:26:20,4
04:26:25,4
04:26:30,4
04:26:35,8
04:26:40,8
04:26:45,8
04:26:50,10
04:26:55,10
04:27:00,13
04:27:05,12
04:27:10,25
04:27:15,25
04:27:20,25
04:27:25,24
04:27:30,24
04:27:35,24
04:27:40,24
04:27:45,24
04:27:50,24
04:27:55,23
04:28:00,23
04:28:05,23
04:28:10,23
04:28:15,23
04:28:20,23
04:28:25,23
04:28:30,22
04:28:35,22
04:28:40,22
04:28:45,22
04:28:50,22
04:28:55,22
04:29:00,22
04:29:05,22
04:29:10,21
04:29:15,21
04:29:20,21
04:29:25,21
04:29:30,21
04:29:35,21
04:29:40,21
04:29:45,21
04:29:50,21
04:29:55,21
04:30:00,21
04:30:05,21
04:30:10,21
04:30:15,21
04:30:20,20
04:30:25,20
04:30:30,20
04:30:35,20
04:30:40,20
04:30:45,20
04:30:50,20
04:30:55,20
04:31:00,20
04:31:05,20
04:31:10,20
04:31:15,20
04:31:20,20
04:31:25,20
04:31:30,20
04:31:35,20
04:31:40,20
04:31:45,20
04:31:50,20
04:31:55,20
04:32:00,20
04:32:05,20
04:32:10,20
04:32:15,20
04:32:20,20
04:32:25,19
04:32:30,19
04:32:35,19
04:32:40,19
04:32:45,19
04:32:50,19
04:32:55,19
04:33:00,19
04:33:05,19
04:33:10,19
04:33:15,19
04:33:20,19
04:33:25,19
04:33:30,19
04:33:35,19
04:33:40,19
04:33:45,19
04:33:50,19
04:33:55,19
04:34:00,19
04:34:05,19
04:34:10,19
04:34:15,19
04:34:20,19
04:34:25,19
04:34:30,19
04:34:35,19
04:34:40,19
04:34:45,19
04:34:50,19
04:34:55,19
04:35:00,19
04:35:05,19
04:35:10,19
04:35:15,19
04:35:20,19
04:35:25,19
04:35:30,19
04:35:35,19
04:35:40,19
04:35:45,19
04:35:50,19
04:35:55,18
04:36:00,19
04:36:05,19
04:36:10,18
04:36:15,18
04:36:20,18
04:36:25,18
04:36:30,18
04:36:35,18
04:36:40,18
04:36:45,18
04:36:50,18
04:36:55,18
04:37:00,18
04:37:05,18
04:37:10,18
04:37:15,18
04:37:20,18
04:37:25,18
04:37:30,18
04:37:35,18
04:37:40,18
04:37:45,18
04:37:50,18
04:37:55,18
04:38:00,18
04:38:05,18
04:38:10,18
04:38:15,18
04:38:20,18
04:38:25,18
04:38:30,18
04:38:35,18
04:38:40,18
04:38:45,18
04:38:50,18
04:38:55,18
04:39:00,18
04:39:05,18
04:39:10,18
04:39:15,18
04:39:20,18
04:39:25,18
04:39:30,18
04:39:35,18
04:39:40,18
04:39:45,18
04:39:50,18
04:39:55,18
04:40:00,18
04:40:05,18
04:40:10,18
04:40:15,18
04:40:20,18
04:40:25,18
04:40:30,18
04:40:35,18
04:40:40,18
04:40:45,18
04:40:50,18
04:40:55,18
04:41:00,18
04:41:05,18
04:41:10,18
04:41:15,18
04:41:20,18
04:41:25,18
04:41:30,18
04:41:35,18
04:41:40,18
04:41:45,18
04:41:50,18
04:41:55,18
04:42:00,18
04:42:05,18
04:42:10,18
04:42:15,18
04:42:20,18
04:42:25,18
04:42:30,18
04:42:35,18
04:42:40,18
04:42:45,18
04:42:50,18
04:42:55,18
04:43:00,18
04:43:05,18
04:43:10,18
04:43:15,18
04:43:20,18
04:43:25,18
04:43:30,18
04:43:35,18
04:43:40,18
04:43:45,18
04:43:50,18
04:43:55,18
04:44:00,18
04:44:05,18
04:44:10,18
04:44:15,18
04:44:20,18
04:44:25,18
04:44:30,18
04:44:35,18
04:44:40,18
04:44:45,18
04:44:50,18
04:44:55,18
04:45:00,18
04:45:05,18
04:45:10,18
04:45:15,18
04:45:20,18
04:45:25,18
04:45:30,18
04:45:35,18
04:45:40,18
04:45:45,18
04:45:50,18
04:45:55,18
04:46:00,18
04:46:05,18
04:46:10,18
04:46:15,18
04:46:20,18
04:46:25,18
04:46:30,18
04:46:35,18
04:46:40,18
04:46:45,18
04:46:50,18
04:46:55,18
04:47:00,18
04:47:05,18
04:47:10,18
04:47:15,18
04:47:20,18
04:47:25,18
04:47:30,18
04:47:35,18
04:47:40,18
04:47:45,18
04:47:50,18
04:47:55,18
04:48:00,18
04:48:05,18
04:48:10,18
04:48:15,18
04:48:20,18
04:48:25,18
04:48:30,18
04:48:35,18
04:48:40,18
04:48:45,18
04:48:50,18
04:48:55,18
04:49:00,18
04:49:05,18
04:49:10,18
04:49:15,18
04:49:20,18
04:49:25,18
04:49:30,18
04:49:35,18
04:49:40,18
04:49:45,18
04:49:50,18
04:49:55,18
04:50:00,18
04:50:05,18
04:50:10,18
04:50:15,18
04:50:20,18
04:50:25,18
04:50:30,18
04:50:35,18
04:50:40,18
04:50:45,18
04:50:50,18
04:50:55,18
04:51:00,18
04:51:05,18
04:51:10,18
04:51:15,18
04:51:20,18
04:51:25,18
04:51:30,18
04:51:35,18
04:51:40,18
04:51:45,18
04:51:50,18
04:51:55,18
04:52:00,18
04:52:05,18
04:52:10,18
04:52:15,18
04:52:20,18
04:52:25,18
04:52:30,18
04:52:35,18
04:52:40,18
04:52:45,18
04:52:50,18
04:52:55,18
04:53:00,18
04:53:05,18
04:53:10,18
04:53:15,18
04:53:20,18
04:53:25,18
04:53:30,18
04:53:35,18
04:53:40,18
04:53:45,17
04:53:50,18
04:53:55,17
04:54:00,18
04:54:05,17
04:54:10,17
04:54:15,18
04:54:20,17
04:54:25,17
04:54:30,17
04:54:35,18
04:54:40,17
04:54:45,17
04:54:50,17
04:54:55,17
04:55:00,17
04:55:05,17
04:55:10,18
04:55:15,17
04:55:20,17
04:55:25,17
04:55:30,17
04:55:35,17
04:55:40,17
04:55:45,17
04:55:50,17
04:55:55,17
04:56:00,17
04:56:05,17
04:56:10,18
04:56:15,17
04:56:20,17
04:56:25,17
04:56:30,17
04:56:35,17
04:56:40,17
04:56:45,17
04:56:50,18
04:56:55,17
04:57:00,17
04:57:05,17
04:57:10,17
04:57:15,17
04:57:20,17
04:57:25,17
04:57:30,18
04:57:35,17
04:57:40,17
04:57:45,17
04:57:50,17
04:57:55,17
04:58:00,17
04:58:05,17
04:58:10,17
04:58:15,17
04:58:20,17
04:58:25,17
04:58:30,17
04:58:35,17
04:58:40,17
04:58:45,17
04:58:50,17
04:58:55,17
04:59:00,17
04:59:05,17
04:59:10,17
04:59:15,17
04:59:20,17
04:59:25,17
04:59:30,17
04:59:35,17
04:59:40,17
04:59:45,17
04:59:50,17
04:59:55,17
05:00:00,17
05:00:05,17
05:00:10,17
05:00:15,17
05:00:20,17
05:00:25,17
05:00:30,17
05:00:35,17
05:00:40,17
05:00:45,17
05:00:50,17
05:00:55,17
05:01:00,17
05:01:05,17
05:01:10,17
05:01:15,17
05:01:20,17
05:01:25,17
05:01:30,17
05:01:35,17
05:01:40,17
05:01:45,17
05:01:50,17
05:01:55,17
05:02:00,17
05:02:05,17
05:02:10,17
05:02:15,17
05:02:20,17
05:02:25,17
05:02:30,17
05:02:35,17
05:02:40,17
05:02:45,17
05:02:50,17
05:02:55,17
05:03:00,17
05:03:05,17
05:03:10,17
05:03:15,17
05:03:20,17
05:03:25,17
05:03:30,17
05:03:35,17
05:03:40,17
05:03:45,17
05:03:50,17
05:03:55,17
05:04:00,17
05:04:05,17
05:04:10,17
05:04:15,17
05:04:20,17
05:04:25,17
05:04:30,17
05:04:35,17
05:04:40,17
05:04:45,17
05:04:50,17
05:04:55,17
05:05:00,17
05:05:05,17
05:05:10,17
05:05:15,17
05:05:20,17
05:05:25,17
05:05:30,17
05:05:35,17
05:05:40,17
05:05:45,17
05:05:50,17
05:05:55,17
05:06:00,17
05:06:05,17
05:06:10,17
05:06:15,17
05:06:20,17
05:06:25,17
05:06:30,17
05:06:35,17
05:06:40,17
05:06:45,17
05:06:50,17
05:06:55,17
05:07:00,17
05:07:05,17
05:07:10,17
05:07:15,17
05:07:20,17
05:07:25,17
05:07:30,17
05:07:35,17
05:07:40,17
05:07:45,17
05:07:50,17
05:07:55,17
05:08:00,17
05:08:05,17
05:08:10,17
05:08:15,17
05:08:20,17
05:08:25,17
05:08:30,17
05:08:35,17
05:08:40,17
05:08:45,17
05:08:50,17
05:08:55,17
05:09:00,17
05:09:05,17
05:09:10,17
05:09:15,17
05:09:20,17
05:09:25,17
05:09:30,17
05:09:35,17
05:09:40,17
05:09:45,17
05:09:50,17
05:09:55,17
05:10:00,17
05:10:05,17
05:10:10,17
05:10:15,17
05:10:20,17
05:10:25,17
05:10:30,17
05:10:35,17
05:10:40,17
05:10:45,17
05:10:50,17
05:10:55,17
05:11:00,17
05:11:05,17
05:11:10,17
05:11:15,17
05:11:20,17
05:11:25,17
05:11:30,17
05:11:35,17
05:11:40,17
05:11:45,17
05:11:50,17
05:11:55,17
05:12:00,17
05:12:05,17
05:12:10,17
05:12:15,17
05:12:20,17
05:12:25,17
05:12:30,17
05:12:35,17
05:12:40,17
05:12:45,17
05:12:50,17
05:12:55,17
05:13:00,17
05:13:05,17
05:13:10,17
05:13:15,17
05:13:20,17
05:13:25,17
05:13:30,17
05:13:35,17
05:13:40,17
05:13:45,17
05:13:50,17
05:13:55,17
05:14:00,17
05:14:05,17
05:14:10,17
05:14:15,17
05:14:20,17
05:14:25,17
05:14:30,17
05:14:35,17
05:14:40,17
05:14:45,17
05:14:50,17
05:14:55,17
05:15:00,17
05:15:05,17
05:15:10,17
05:15:15,17
05:15:20,17
05:15:25,17
05:15:30,17
05:15:35,17
05:15:40,17
05:15:45,17
05:15:50,17
05:15:55,17
05:16:00,17
05:16:05,17
05:16:10,17
05:16:15,17
05:16:20,17
05:16:25,17
05:16:30,17
05:16:35,17
05:16:40,17
05:16:45,17
05:16:50,17
05:16:55,17
05:17:00,17
05:17:05,17
05:17:10,17
05:17:15,17
05:17:20,17
05:17:25,17
05:17:30,17
05:17:35,17
05:17:40,17
05:17:45,17
05:17:50,17
05:17:55,17
05:18:00,17
05:18:05,17
05:18:10,17
05:18:15,17
05:18:20,17
05:18:25,17
05:18:30,17
05:18:35,17
05:18:40,17
05:18:45,17
05:18:50,17
05:18:55,17
05:19:00,17
05:19:05,17
05:19:10,17
05:19:15,17
05:19:20,17
05:19:25,17
05:19:30,17
05:19:35,17
05:19:40,17
05:19:45,17
05:19:50,17
05:19:55,17
05:20:00,17
05:20:05,17
05:20:10,17
05:20:15,17
05:20:20,17
05:20:25,17
05:20:30,17
05:20:35,17
05:20:40,17
05:20:45,17
05:20:50,17
05:20:55,17
05:21:00,17
05:21:05,17
05:21:10,17
05:21:15,17
05:21:20,17
05:21:25,17
05:21:30,17
05:21:35,17
05:21:40,17
05:21:45,17
05:21:50,17
05:21:55,17
05:22:00,17
05:22:05,17
05:22:10,17
05:22:15,17
05:22:20,17
05:22:25,17
05:22:30,17
05:22:35,17
05:22:40,17
05:22:45,17
05:22:50,17
05:22:55,17
05:23:00,17
05:23:05,17
05:23:10,17
05:23:15,17
05:23:20,17
05:23:25,17
05:23:30,17
05:23:35,17
05:23:40,17
05:23:45,17
05:23:50,17
05:23:55,17
05:24:00,17
05:24:05,17
05:24:10,17
05:24:15,17
05:24:20,17
05:24:25,17
05:24:30,17
05:24:35,17
05:24:40,17
05:24:45,17
05:24:50,17
05:24:55,17
05:25:00,17
05:25:05,17
05:25:10,17
05:25:15,17
05:25:20,17
05:25:25,17
05:25:30,17
05:25:35,17
05:25:40,17
05:25:45,17
05:25:50,17
05:25:55,17
05:26:00,17
05:26:05,17
05:26:10,17
05:26:15,18
05:26:20,17
05:26:25,17
05:26:30,17
05:26:35,17
05:26:40,17
05:26:45,17
05:26:50,17
05:26:55,17
05:27:00,17
05:27:05,17
05:27:10,17
05:27:15,17
05:27:20,17
05:27:25,17
05:27:30,17
05:27:35,17
05:27:40,17
05:27:45,17
05:27:50,17
05:27:55,17
05:28:00,17
05:28:05,17
05:28:10,17
05:28:15,17
05:28:20,17
05:28:25,17
05:28:30,17
05:28:35,17
05:28:40,17
05:28:45,17
05:28:50,17
05:28:55,17
05:29:00,17
05:29:05,17
05:29:10,17
05:29:15,17
05:29:20,17
05:29:25,17
05:29:30,17
05:29:35,17
05:29:40,17
05:29:45,17
05:29:50,17
05:29:55,17
05:30:00,17
05:30:05,17
05:30:10,17
05:30:15,17
05:30:20,17
05:30:25,17
05:30:30,17
05:30:35,17
05:30:40,17
05:30:45,17
05:30:50,17
05:30:55,17
05:31:00,17
05:31:05,17
05:31:10,17
05:31:15,17
05:31:20,17
05:31:25,17
05:31:30,17
05:31:35,17
05:31:40,17
05:31:45,17
05:31:50,17
05:31:55,17
05:32:00,17
05:32:05,17
05:32:10,17
05:32:15,17
05:32:20,17
05:32:25,17
05:32:30,17
05:32:35,17
05:32:40,17
05:32:45,17
05:32:50,17
05:32:55,17
05:33:00,17
05:33:05,17
05:33:10,17
05:33:15,17
05:33:20,17
05:33:25,17
05:33:30,17
05:33:35,17
05:33:40,17
05:33:45,17
05:33:50,17
05:33:55,17
05:34:00,17
05:34:05,17
05:34:10,17
05:34:15,17
05:34:20,17
05:34:25,17
05:34:30,17
05:34:35,17
05:34:40,17
05:34:45,17
05:34:50,17
05:34:55,17
05:35:00,17
05:35:05,17
05:35:10,17
05:35:15,17
05:35:20,17
05:35:25,17
05:35:30,17
05:35:35,17
05:35:40,17
05:35:45,17
05:35:50,17
05:35:55,17
05:36:00,17
05:36:05,17
05:36:10,17
05:36:15,17
05:36:20,17
05:36:25,17
05:36:30,17
05:36:35,17
05:36:40,17
05:36:45,17
05:36:50,17
05:36:55,17
05:37:00,17
05:37:05,17
05:37:10,17
05:37:15,17
05:37:20,17
05:37:25,17
05:37:30,17
05:37:35,17
05:37:40,17
05:37:45,17
05:37:50,17
05:37:55,17
05:38:00,17
05:38:05,17
05:38:10,17
05:38:15,17
05:38:20,17
05:38:25,17
05:38:30,17
05:38:35,17
05:38:40,17
05:38:45,17
05:38:50,17
05:38:55,17
05:39:00,17
05:39:05,17
05:39:10,17
05:39:15,17
05:39:20,17
05:39:25,17
05:39:30,17
05:39:35,17
05:39:40,17
05:39:45,17
05:39:50,17
05:39:55,17
05:40:00,17
05:40:05,17
05:40:10,17
05:40:15,17
05:40:20,17
05:40:25,17
05:40:30,17
05:40:35,17
05:40:40,17
05:40:45,17
05:40:50,17
05:40:55,17
05:41:00,17
05:41:05,18
05:41:10,22
05:41:15,24
05:41:20,24
05:41:25,24
05:41:30,24
05:41:35,23
05:41:40,23
05:41:45,23
05:41:50,23
05:41:55,23
05:42:00,22
05:42:05,22
05:42:10,22
05:42:15,22
05:42:20,22
05:42:25,22
05:42:30,22
05:42:35,22
05:42:40,22
05:42:45,21
05:42:50,21
05:42:55,21
05:43:00,21
05:43:05,21
05:43:10,21
05:43:15,21
05:43:20,21
05:43:25,21
05:43:30,21
05:43:35,21
05:43:40,21
05:43:45,21
05:43:50,21
05:43:55,21
05:44:00,21
05:44:05,21
05:44:10,21
05:44:15,20
05:44:20,20
05:44:25,20
05:44:30,20
05:44:35,20
05:44:40,20
05:44:45,20
05:44:50,20
05:44:55,20
05:45:00,20
05:45:05,20
05:45:10,20
05:45:15,20
05:45:20,20
05:45:25,20
05:45:30,20
05:45:35,20
05:45:40,20
05:45:45,20
05:45:50,20
05:45:55,20
05:46:00,20
05:46:05,20
05:46:10,20
05:46:15,20
05:46:20,20
05:46:25,20
05:46:30,20
05:46:35,20
05:46:40,20
05:46:45,20
05:46:50,20
05:46:55,20
05:47:00,20
05:47:05,20
05:47:10,20
05:47:15,20
05:47:20,20
05:47:25,19
05:47:30,19
05:47:35,19
05:47:40,19
05:47:45,19
05:47:50,19
05:47:55,19
05:48:00,19
05:48:05,19
05:48:10,19
05:48:15,19
05:48:20,19
05:48:25,19
05:48:30,19
05:48:35,19
05:48:40,19
05:48:45,19
05:48:50,19
05:48:55,19
05:49:00,19
05:49:05,19
05:49:10,19
05:49:15,19
05:49:20,19
05:49:25,19
05:49:30,19
05:49:35,19
05:49:40,19
05:49:45,19
05:49:50,19
05:49:55,19
05:50:00,19
05:50:05,19
05:50:10,19
05:50:15,19
05:50:20,19
05:50:25,19
05:50:30,19
05:50:35,19
05:50:40,19
05:50:45,19
05:50:50,19
05:50:55,19
05:51:00,19
05:51:05,19
05:51:10,19
05:51:15,19
05:51:20,19
05:51:25,19
05:51:30,19
05:51:35,19
05:51:40,19
05:51:45,19
05:51:50,19
05:51:55,19
05:52:00,19
05:52:05,19
05:52:10,19
05:52:15,19
05:52:20,19
05:52:25,19
05:52:30,19
05:52:35,19
05:52:40,19
05:52:45,19
05:52:50,19
05:52:55,19
05:53:00,19
05:53:05,19
05:53:10,19
05:53:15,19
05:53:20,19
05:53:25,19
05:53:30,19
05:53:35,19
05:53:40,19
05:53:45,19
05:53:50,19
05:53:55,19
05:54:00,19
05:54:05,19
05:54:10,19
05:54:15,19
05:54:20,19
05:54:25,19
05:54:30,19
05:54:35,19
05:54:40,19
05:54:45,19
05:54:50,19
05:54:55,19
05:55:00,19
05:55:05,19
05:55:10,19
05:55:15,19
05:55:20,19
05:55:25,19
05:55:30,19
05:55:35,19
05:55:40,19
05:55:45,19
05:55:50,19
05:55:55,19
05:56:00,19
05:56:05,19
05:56:10,19
05:56:15,19
05:56:20,19
05:56:25,19
05:56:30,19
05:56:35,19
05:56:40,19
05:56:45,19
05:56:50,19
05:56:55,19
05:57:00,19
05:57:05,19
05:57:10,19
05:57:15,19
05:57:20,19
05:57:25,19
05:57:30,19
05:57:35,19
05:57:40,19
05:57:45,19
05:57:50,19
05:57:55,19
05:58:00,19
05:58:05,19
05:58:10,19
05:58:15,19
05:58:20,19
05:58:25,19
05:58:30,19
05:58:35,19
05:58:40,19
05:58:45,19
05:58:50,19
05:58:55,19
05:59:00,19
05:59:05,19
05:59:10,19
05:59:15,19
05:59:20,19
05:59:25,19
05:59:30,19
05:59:35,19
05:59:40,19
05:59:45,19
05:59:50,19
05:59:55,19
06:00:00,19
06:00:05,19
06:00:10,19
06:00:15,19
06:00:20,19
06:00:25,19
06:00:30,19
06:00:35,19
06:00:40,19
06:00:45,19
06:00:50,19
06:00:55,19
06:01:00,19
06:01:05,19
06:01:10,19
06:01:15,19
06:01:20,19
06:01:25,19
06:01:30,19
06:01:35,19
06:01:40,19
06:01:45,19
06:01:50,19
06:01:55,19
06:02:00,19
06:02:05,18
06:02:10,19
06:02:15,19
06:02:20,18
06:02:25,18
06:02:30,18
06:02:35,18
06:02:40,18
06:02:45,19
06:02:50,18
06:02:55,19
06:03:00,18
06:03:05,18
06:03:10,18
06:03:15,18
06:03:20,18
06:03:25,18
06:03:30,18
06:03:35,18
06:03:40,18
06:03:45,18
06:03:50,18
06:03:55,18
06:04:00,18
06:04:05,18
06:04:10,18
06:04:15,18
06:04:20,18
06:04:25,18
06:04:30,18
06:04:35,18
06:04:40,18
06:04:45,18
06:04:50,18
06:04:55,18
06:05:00,18
06:05:05,18
06:05:10,18
06:05:15,18
06:05:20,18
06:05:25,18
06:05:30,18
06:05:35,18
06:05:40,18
06:05:45,18
06:05:50,18
06:05:55,18
06:06:00,18
06:06:05,18
06:06:10,18
06:06:15,18
06:06:20,18
